accident_index,vehicle_reference,vehicle_type,towing_and_articulation,vehicle_manoeuvre,vehicle_location-restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,1st_point_of_impact,was_vehicle_left_hand_drive?,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_(cc),propulsion_code,age_of_vehicle,driver_imd_decile,driver_home_area_type,vehicle_imd_decile,NUmber_of_Casualities_unique_to_accident_index,No_of_Vehicles_involved_unique_to_accident_index,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,accident_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_(district),local_authority_(highway),1st_road_class,1st_road_number,road_type,speed_limit,junction_detail,junction_control,2nd_road_class,2nd_road_number,pedestrian_crossing-human_control,pedestrian_crossing-physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,lsoa_of_accident_location,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
201501EO40730,2,1,0,18,0,8,0,0,0,0,1,1,6,1,40,7,-1,-1,-1,-1,-1,-1,1,2,529300,186530,-0.136038,51.562834,1,2,2,1,42014,5,1899-12-30 17:15:00,3,E09000019,3,400,6,20,3,4,3,400,0,0,1,1,1,0,0,1,1,E01002773,1,1,1,40,7,2,0,0,0,0,0,1,-1,-1
201501EO40731,1,9,0,9,0,8,0,0,0,0,3,1,6,1,30,6,2179,2,2,-1,1,-1,1,2,531210,182310,-0.110071,51.52447,1,3,2,1,17/10/2015,7,1899-12-30 17:46:00,3,E09000019,3,201,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40731,2,4,0,13,0,8,0,0,0,0,4,1,6,1,33,6,670,1,2,-1,1,-1,1,2,531210,182310,-0.110071,51.52447,1,3,2,1,17/10/2015,7,1899-12-30 17:46:00,3,E09000019,3,201,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002724,1,1,1,33,6,3,0,0,0,0,0,4,1,4
201501EO40732,1,3,0,18,0,2,0,0,0,0,4,1,6,1,52,8,-1,-1,-1,-1,2,-1,1,1,532280,182340,-0.094646,51.524491,1,3,1,1,42165,3,1899-12-30 09:40:00,3,E09000019,3,5201,6,20,3,4,6,0,0,0,1,2,2,0,0,1,1,E01002706,1,3,2,37,7,3,5,1,0,0,2,0,1,4
201501EO40733,1,3,0,14,0,0,0,0,0,0,4,1,6,1,54,8,-1,-1,-1,-1,1,-1,1,1,532230,182320,-0.095374,51.524323,1,3,1,1,42226,5,1899-12-30 09:50:00,3,E09000019,3,5201,6,20,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01002706,1,3,1,40,7,3,4,1,0,0,2,0,1,7
201501EO40734,1,1,0,15,0,8,0,0,0,0,3,1,6,2,26,6,-1,-1,-1,-1,1,-1,1,2,531100,183100,-0.111362,51.531595,1,3,2,1,42195,4,1899-12-30 11:40:00,3,E09000019,3,501,6,20,6,2,5,0,0,5,1,1,1,0,0,1,1,E01002728,1,1,2,26,6,3,0,0,0,0,0,1,1,2
201501EO40734,2,19,0,7,0,8,0,0,0,0,4,1,6,1,29,6,2198,2,3,-1,1,-1,1,2,531100,183100,-0.111362,51.531595,1,3,2,1,42195,4,1899-12-30 11:40:00,3,E09000019,3,501,6,20,6,2,5,0,0,5,1,1,1,0,0,1,1,E01002728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40735,1,3,0,4,0,1,0,0,0,0,4,1,6,1,21,5,125,1,2,-1,1,-1,2,1,529390,186820,-0.134634,51.56542,1,3,1,2,42104,1,1899-12-30 12:42:00,3,E09000019,3,400,6,30,6,2,3,1,0,5,1,1,1,0,0,1,1,E01002770,1,1,1,21,5,3,0,0,0,0,0,3,1,2
201501EO40735,1,3,0,4,0,1,0,0,0,0,4,1,6,1,21,5,125,1,2,-1,1,-1,2,1,529390,186820,-0.134634,51.56542,1,3,1,2,42104,1,1899-12-30 12:42:00,3,E09000019,3,400,6,30,6,2,3,1,0,5,1,1,1,0,0,1,1,E01002770,2,3,1,6,2,3,4,1,0,0,2,0,1,7
201501EO40736,1,9,0,3,0,2,0,0,0,0,2,1,6,1,41,7,1497,8,7,-1,1,-1,1,2,530970,185430,-0.112369,51.552564,1,3,2,1,20/10/2015,3,1899-12-30 01:00:00,3,E09000019,3,1,6,20,3,2,3,1,0,5,4,1,1,0,0,1,1,E01033488,1,1,1,41,7,3,0,0,0,0,0,9,1,2
201501EO40736,2,9,0,18,0,2,0,0,0,0,1,1,6,1,-1,-1,2597,1,11,-1,-1,-1,1,2,530970,185430,-0.112369,51.552564,1,3,2,1,20/10/2015,3,1899-12-30 01:00:00,3,E09000019,3,1,6,20,3,2,3,1,0,5,4,1,1,0,0,1,1,E01033488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40737,1,9,0,7,0,8,0,0,0,0,4,1,6,1,55,8,1896,2,7,-1,1,-1,1,2,531200,184150,-0.109531,51.541008,1,3,2,1,42226,5,1899-12-30 17:50:00,3,E09000019,6,0,6,20,6,4,6,0,0,0,1,1,1,0,0,1,1,E01002699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40737,2,1,0,18,0,8,0,0,0,0,3,1,6,1,30,6,-1,-1,-1,-1,1,-1,1,2,531200,184150,-0.109531,51.541008,1,3,2,1,42226,5,1899-12-30 17:50:00,3,E09000019,6,0,6,20,6,4,6,0,0,0,1,1,1,0,0,1,1,E01002699,1,1,1,30,6,3,0,0,0,0,0,1,1,2
201501EO40738,1,1,0,15,0,8,0,0,0,0,3,1,6,1,22,5,-1,-1,-1,-1,1,-1,1,2,530840,185590,-0.114184,51.554032,1,3,2,1,42226,5,1899-12-30 17:30:00,3,E09000019,3,1,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002767,1,1,1,22,5,3,0,0,0,0,0,1,1,2
201501EO40738,2,9,0,7,0,8,0,0,0,0,4,1,6,1,44,7,-1,-1,-1,-1,1,-1,1,2,530840,185590,-0.114184,51.554032,1,3,2,1,42226,5,1899-12-30 17:30:00,3,E09000019,3,1,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40739,1,5,0,13,0,0,0,4,0,0,3,1,6,1,26,6,599,1,10,-1,1,-1,1,1,531830,182530,-0.101057,51.526303,1,2,1,1,23/10/2015,6,1899-12-30 10:50:00,3,E09000019,4,502,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002703,1,1,1,26,6,2,0,0,0,0,0,5,1,3
201501EO40740,1,8,0,7,0,8,0,0,0,0,4,1,6,1,46,8,2499,2,3,-1,3,-1,1,2,530580,183290,-0.118784,51.533423,1,3,2,1,17/09/2015,5,1899-12-30 19:54:00,3,E09000019,3,5203,6,30,6,2,5,0,0,5,4,1,1,0,0,1,1,E01002711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40740,2,3,0,15,0,8,0,0,0,0,1,1,6,1,44,7,125,1,6,-1,1,-1,1,2,530580,183290,-0.118784,51.533423,1,3,2,1,17/09/2015,5,1899-12-30 19:54:00,3,E09000019,3,5203,6,30,6,2,5,0,0,5,4,1,1,0,0,1,1,E01002711,1,1,1,44,7,3,0,0,0,0,0,3,1,2
201501EO40741,1,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,1598,1,6,-1,-1,-1,1,1,531070,185590,-0.110868,51.553979,1,3,1,1,42134,2,1899-12-30 19:30:00,3,E09000019,3,103,6,30,1,4,5,0,0,1,4,1,2,0,0,1,2,E01033491,1,3,2,26,6,3,1,1,0,0,2,0,1,3
201501EO40742,1,9,0,18,0,1,0,0,0,0,1,1,6,1,42,7,2500,2,18,-1,1,-1,2,2,530660,186410,-0.116474,51.561443,1,3,2,2,27/08/2015,5,1899-12-30 14:25:00,3,E09000019,3,103,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40742,2,9,0,3,0,1,0,0,0,0,2,1,6,2,34,6,1796,1,7,-1,1,-1,2,2,530660,186410,-0.116474,51.561443,1,3,2,2,27/08/2015,5,1899-12-30 14:25:00,3,E09000019,3,103,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002731,1,1,2,34,6,3,0,0,0,0,0,9,1,2
201501EO40742,2,9,0,3,0,1,0,0,0,0,2,1,6,2,34,6,1796,1,7,-1,1,-1,2,2,530660,186410,-0.116474,51.561443,1,3,2,2,27/08/2015,5,1899-12-30 14:25:00,3,E09000019,3,103,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002731,2,2,2,46,8,3,0,0,1,0,0,9,1,3
201501EO40743,1,9,0,6,0,1,0,0,0,0,2,1,6,2,28,6,1587,1,12,-1,1,-1,3,2,530320,183310,-0.122523,51.533663,1,3,2,3,42133,7,1899-12-30 20:11:00,2,E09000007,3,5200,6,20,3,4,5,0,0,0,4,1,1,0,0,1,1,E01000953,1,1,2,28,6,3,0,0,0,0,0,9,1,7
201501EO40743,1,9,0,6,0,1,0,0,0,0,2,1,6,2,28,6,1587,1,12,-1,1,-1,3,2,530320,183310,-0.122523,51.533663,1,3,2,3,42133,7,1899-12-30 20:11:00,2,E09000007,3,5200,6,20,3,4,5,0,0,0,4,1,1,0,0,1,1,E01000953,2,2,2,27,6,3,0,0,1,0,0,9,1,2
201501EO40743,1,9,0,6,0,1,0,0,0,0,2,1,6,2,28,6,1587,1,12,-1,1,-1,3,2,530320,183310,-0.122523,51.533663,1,3,2,3,42133,7,1899-12-30 20:11:00,2,E09000007,3,5200,6,20,3,4,5,0,0,0,4,1,1,0,0,1,1,E01000953,3,2,2,27,6,3,0,0,2,0,0,9,1,7
201501EO40743,2,9,0,18,0,2,0,0,0,0,1,1,6,1,27,6,1796,1,11,-1,1,-1,3,2,530320,183310,-0.122523,51.533663,1,3,2,3,42133,7,1899-12-30 20:11:00,2,E09000007,3,5200,6,20,3,4,5,0,0,0,4,1,1,0,0,1,1,E01000953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40744,1,5,0,18,0,0,0,0,0,0,1,1,6,1,31,6,-1,-1,-1,-1,1,-1,1,2,531380,184940,-0.106642,51.548065,1,3,2,1,16/10/2015,6,1899-12-30 21:20:00,3,E09000019,3,1,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01002795,1,1,1,31,6,3,0,0,0,0,0,5,1,1
201501EO40744,2,8,0,6,0,0,0,0,0,0,4,1,1,1,-1,-1,2231,2,9,-1,-1,-1,1,2,531380,184940,-0.106642,51.548065,1,3,2,1,16/10/2015,6,1899-12-30 21:20:00,3,E09000019,3,1,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01002795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40745,1,9,0,9,0,8,0,0,0,0,3,1,6,1,31,6,1595,1,2,-1,1,-1,1,2,532430,183830,-0.091925,51.537845,1,3,2,1,22/09/2015,3,1899-12-30 09:15:00,3,E09000019,3,1200,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40745,2,3,0,14,0,8,0,0,0,0,1,1,6,1,54,8,125,1,13,-1,1,-1,1,2,532430,183830,-0.091925,51.537845,1,3,2,1,22/09/2015,3,1899-12-30 09:15:00,3,E09000019,3,1200,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002798,1,1,1,54,8,3,0,0,0,0,0,3,1,1
201501EO40746,1,3,0,14,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,1,1,531350,186690,-0.106421,51.563799,1,3,1,1,21/08/2015,6,1899-12-30 15:07:00,3,E09000019,3,503,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002734,1,3,1,46,8,3,5,2,0,0,2,0,1,2
201501EO40747,1,8,0,3,0,1,0,0,0,0,2,1,1,1,32,6,1798,8,3,-1,1,-1,1,2,532560,182430,-0.090578,51.525234,1,3,2,1,26/10/2015,2,1899-12-30 10:00:00,3,E09000019,3,5201,6,20,6,2,4,144,0,5,1,1,1,0,0,1,1,E01002704,1,1,1,32,6,3,0,0,0,0,0,8,1,1
201501EO40747,2,8,0,18,0,1,0,8,0,0,1,1,1,1,36,7,1339,8,4,-1,1,-1,1,2,532560,182430,-0.090578,51.525234,1,3,2,1,26/10/2015,2,1899-12-30 10:00:00,3,E09000019,3,5201,6,20,6,2,4,144,0,5,1,1,1,0,0,1,1,E01002704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40748,1,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,1590,1,13,-1,-1,-1,1,2,530600,186130,-0.117443,51.55894,1,3,2,1,22/08/2015,7,1899-12-30 16:22:00,3,E09000019,3,503,2,20,3,4,6,0,0,0,1,1,1,0,0,1,2,E01002731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40748,2,1,0,18,0,8,0,0,0,0,2,1,6,1,-1,-1,-1,-1,-1,-1,1,-1,1,2,530600,186130,-0.117443,51.55894,1,3,2,1,22/08/2015,7,1899-12-30 16:22:00,3,E09000019,3,503,2,20,3,4,6,0,0,0,1,1,1,0,0,1,2,E01002731,1,1,1,-1,-1,3,0,0,0,0,0,1,1,2
201501EO40749,1,8,0,2,0,1,0,0,0,0,3,1,6,1,48,8,1598,1,3,-1,1,-1,1,2,532580,184560,-0.089489,51.54437,1,3,2,1,42044,4,1899-12-30 12:48:00,3,E09000019,3,104,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40749,2,1,0,18,0,1,0,8,0,0,1,1,6,1,35,6,-1,-1,-1,-1,1,-1,1,2,532580,184560,-0.089489,51.54437,1,3,2,1,42044,4,1899-12-30 12:48:00,3,E09000019,3,104,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002716,1,1,1,35,6,3,0,0,0,0,0,1,1,4
201501EO40750,1,9,0,9,0,8,0,0,0,0,4,1,6,1,60,9,1360,1,13,-1,1,-1,1,2,530710,183040,-0.117004,51.531146,1,3,2,1,16/09/2015,4,1899-12-30 19:15:00,3,E09000019,3,501,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40750,2,1,0,18,0,8,0,0,0,0,1,1,6,1,50,8,-1,-1,-1,-1,1,-1,1,2,530710,183040,-0.117004,51.531146,1,3,2,1,16/09/2015,4,1899-12-30 19:15:00,3,E09000019,3,501,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002697,1,1,1,50,8,3,0,0,0,0,0,1,1,1
201501EO40752,1,1,0,18,0,8,0,0,0,0,4,1,6,2,32,6,-1,-1,-1,-1,1,-1,1,2,532410,185100,-0.091736,51.549263,1,3,2,1,23/09/2015,4,1899-12-30 22:23:00,3,E09000019,5,0,1,30,2,4,5,0,0,0,4,1,1,0,0,1,1,E01002781,1,1,2,32,6,3,0,0,0,0,0,1,1,3
201501EO40752,2,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,1598,2,-1,-1,-1,-1,1,2,532410,185100,-0.091736,51.549263,1,3,2,1,23/09/2015,4,1899-12-30 22:23:00,3,E09000019,5,0,1,30,2,4,5,0,0,0,4,1,1,0,0,1,1,E01002781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40753,1,9,0,6,0,0,0,0,0,0,3,1,6,1,27,6,1198,1,3,-1,1,-1,1,2,532020,184230,-0.097683,51.541536,1,3,2,1,24/09/2015,5,1899-12-30 18:00:00,3,E09000019,3,1200,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01002793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40753,2,3,0,14,0,0,0,0,0,0,1,1,6,1,27,6,124,1,-1,-1,1,-1,1,2,532020,184230,-0.097683,51.541536,1,3,2,1,24/09/2015,5,1899-12-30 18:00:00,3,E09000019,3,1200,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01002793,1,1,1,27,6,3,0,0,0,0,0,3,1,6
201501EO40754,1,19,0,2,0,0,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,530330,187570,-0.120802,51.571943,1,3,2,1,26/09/2015,7,1899-12-30 12:35:00,3,E09000019,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002756,1,1,1,-1,-1,3,0,0,0,0,0,19,-1,-1
201501EO40754,2,9,0,18,0,0,0,0,0,0,1,1,6,2,77,11,2148,2,12,-1,1,-1,1,2,530330,187570,-0.120802,51.571943,1,3,2,1,26/09/2015,7,1899-12-30 12:35:00,3,E09000019,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40755,1,19,0,9,0,8,0,0,0,0,4,1,1,1,59,9,1461,2,-1,-1,1,-1,1,2,531450,181990,-0.106733,51.521539,1,3,2,1,42226,5,1899-12-30 09:15:00,2,E09000007,3,201,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40755,2,1,0,15,0,8,0,0,0,0,1,1,6,1,27,6,-1,-1,-1,-1,-1,-1,1,2,531450,181990,-0.106733,51.521539,1,3,2,1,42226,5,1899-12-30 09:15:00,2,E09000007,3,201,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000916,1,1,1,27,6,3,0,0,0,0,0,1,-1,-1
201501EO40756,1,1,0,18,0,8,0,0,0,0,1,1,6,1,45,7,-1,-1,-1,-1,1,-1,1,2,531760,182100,-0.102227,51.522455,1,3,2,1,42347,7,1899-12-30 05:00:00,3,E09000019,3,5201,6,30,6,2,4,501,0,5,4,1,1,0,0,1,1,E01002724,1,1,1,45,7,3,0,0,0,0,0,1,1,6
201501EO40756,2,9,0,9,0,8,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,1,2,531760,182100,-0.102227,51.522455,1,3,2,1,42347,7,1899-12-30 05:00:00,3,E09000019,3,5201,6,30,6,2,4,501,0,5,4,1,1,0,0,1,1,E01002724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40757,1,3,0,18,0,0,0,0,0,0,1,1,6,1,34,6,125,1,7,-1,1,-1,2,1,531290,183230,-0.108576,51.532719,1,3,1,2,42134,2,1899-12-30 10:55:00,3,E09000019,5,0,2,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01002696,1,1,1,34,6,3,0,0,0,0,0,3,1,1
201501EO40757,1,3,0,18,0,0,0,0,0,0,1,1,6,1,34,6,125,1,7,-1,1,-1,2,1,531290,183230,-0.108576,51.532719,1,3,1,2,42134,2,1899-12-30 10:55:00,3,E09000019,5,0,2,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01002696,2,3,1,46,8,3,5,2,0,0,2,0,1,4
201501EO40759,1,1,0,4,0,2,0,0,0,0,2,1,6,2,31,6,-1,-1,-1,-1,1,-1,1,2,532700,182640,-0.088482,51.527088,1,3,2,1,20/10/2015,3,1899-12-30 22:50:00,3,E09000019,3,501,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01002701,1,1,2,31,6,3,0,0,0,0,0,1,1,5
201501EO40759,2,9,0,18,0,2,0,0,0,0,2,1,6,1,-1,-1,1797,8,5,-1,-1,-1,1,2,532700,182640,-0.088482,51.527088,1,3,2,1,20/10/2015,3,1899-12-30 22:50:00,3,E09000019,3,501,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01002701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40760,1,4,0,4,2,0,0,0,0,0,3,1,6,2,53,8,223,1,23,-1,1,-1,1,1,530710,185740,-0.116002,51.55541,1,2,1,1,21/10/2015,4,1899-12-30 10:15:00,3,E09000019,3,1,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01002767,1,1,2,53,8,2,0,0,0,0,0,4,1,3
201501EO40761,1,9,0,9,0,8,0,0,0,0,4,1,6,1,64,9,1997,2,2,-1,-1,-1,1,2,530090,187420,-0.124319,51.570651,1,3,2,1,26/10/2015,2,1899-12-30 08:15:00,3,E09000019,3,103,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40761,2,1,0,18,0,8,0,0,0,0,1,1,6,1,37,7,-1,-1,-1,-1,1,-1,1,2,530090,187420,-0.124319,51.570651,1,3,2,1,26/10/2015,2,1899-12-30 08:15:00,3,E09000019,3,103,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002758,1,1,1,37,7,3,0,0,0,0,0,1,1,4
201501EO40763,1,8,0,4,0,0,0,0,0,0,2,1,1,1,52,8,2143,2,1,-1,1,-1,1,3,529970,185220,-0.126862,51.550908,1,3,3,1,30/08/2015,1,1899-12-30 23:20:00,3,E09000019,3,503,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01002783,1,2,2,24,5,3,0,0,2,0,0,8,-1,-1
201501EO40763,2,9,0,4,0,0,0,0,0,0,2,1,6,3,-1,-1,1798,8,-1,-1,-1,-1,1,3,529970,185220,-0.126862,51.550908,1,3,3,1,30/08/2015,1,1899-12-30 23:20:00,3,E09000019,3,503,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01002783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40763,3,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,1,3,529970,185220,-0.126862,51.550908,1,3,3,1,30/08/2015,1,1899-12-30 23:20:00,3,E09000019,3,503,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01002783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40764,1,3,0,18,0,1,0,0,0,0,1,1,6,1,34,6,125,1,6,-1,1,-1,1,1,530080,187450,-0.124452,51.570923,1,3,1,1,25/09/2015,6,1899-12-30 21:29:00,3,E09000019,3,103,6,30,3,4,6,0,0,1,4,1,1,0,0,1,1,E01002758,1,3,1,59,9,3,1,1,0,0,2,0,1,2
201501EO40765,1,9,0,18,0,8,0,0,0,0,2,1,6,2,43,7,1299,1,12,-1,1,-1,2,2,530760,186270,-0.115084,51.560161,1,3,2,2,16/09/2015,4,1899-12-30 11:05:00,3,E09000019,3,503,2,30,6,2,3,103,0,5,1,1,1,0,0,1,1,E01002730,1,1,2,43,7,3,0,0,0,0,0,9,1,3
201501EO40765,2,9,0,7,0,8,0,0,0,0,1,1,1,1,23,5,-1,-1,-1,-1,1,-1,2,2,530760,186270,-0.115084,51.560161,1,3,2,2,16/09/2015,4,1899-12-30 11:05:00,3,E09000019,3,503,2,30,6,2,3,103,0,5,1,1,1,0,0,1,1,E01002730,2,1,1,23,5,3,0,0,0,0,0,9,1,1
201501EO40766,1,19,0,9,0,8,0,0,0,0,3,1,1,1,31,6,1598,2,-1,-1,-1,-1,1,2,531890,183840,-0.099703,51.538061,1,3,2,1,29/09/2015,3,1899-12-30 08:25:00,3,E09000019,3,104,6,20,6,4,6,0,0,0,1,1,1,0,0,1,1,E01002793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40766,2,3,0,13,0,8,0,0,0,0,4,1,6,1,33,6,124,1,7,-1,1,-1,1,2,531890,183840,-0.099703,51.538061,1,3,2,1,29/09/2015,3,1899-12-30 08:25:00,3,E09000019,3,104,6,20,6,4,6,0,0,0,1,1,1,0,0,1,1,E01002793,1,1,1,33,6,3,0,0,0,0,0,3,1,3
201501EO40767,1,9,0,12,0,2,0,0,0,0,3,1,6,1,50,8,-1,-1,-1,-1,-1,-1,2,2,530930,186420,-0.112577,51.56147,1,3,2,2,28/09/2015,2,1899-12-30 11:04:00,3,E09000019,3,503,2,20,3,4,6,0,0,1,1,1,1,0,0,1,1,E01002730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40767,2,8,0,18,0,2,0,0,0,0,4,1,6,1,42,7,1598,2,4,-1,1,-1,2,2,530930,186420,-0.112577,51.56147,1,3,2,2,28/09/2015,2,1899-12-30 11:04:00,3,E09000019,3,503,2,20,3,4,6,0,0,1,1,1,1,0,0,1,1,E01002730,1,1,1,42,7,3,0,0,0,0,0,8,1,1
201501EO40767,2,8,0,18,0,2,0,0,0,0,4,1,6,1,42,7,1598,2,4,-1,1,-1,2,2,530930,186420,-0.112577,51.56147,1,3,2,2,28/09/2015,2,1899-12-30 11:04:00,3,E09000019,3,503,2,20,3,4,6,0,0,1,1,1,1,0,0,1,1,E01002730,2,2,2,78,11,3,0,0,2,0,0,8,-1,-1
201501EO40769,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,1596,1,9,-1,-1,-1,1,1,531490,181900,-0.106191,51.520721,1,3,1,1,25/10/2015,1,1899-12-30 01:04:00,2,E09000007,3,201,6,30,0,-1,-1,0,0,0,4,8,2,0,0,1,1,E01000916,1,3,2,23,5,3,9,6,0,0,2,0,1,2
201501EO40771,1,8,0,5,0,1,0,0,0,0,3,1,1,1,48,8,1797,8,5,-1,1,-1,1,1,529980,184840,-0.126858,51.547491,1,3,1,1,42348,2,1899-12-30 09:59:00,3,E09000019,6,0,6,30,3,4,3,5200,0,0,1,1,1,0,0,1,1,E01002766,1,3,1,47,8,3,5,3,0,0,2,0,1,2
201501EO40772,1,11,0,18,0,0,0,0,0,0,0,1,1,1,42,7,9360,2,3,-1,-1,-1,1,1,530560,183270,-0.11908,51.533248,1,3,1,1,19/10/2015,2,1899-12-30 19:13:00,3,E09000019,3,5203,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002711,1,2,1,72,10,3,0,0,0,3,0,11,1,2
201501EO40775,1,8,0,9,0,8,0,0,0,0,1,1,1,1,50,8,2499,2,1,-1,1,-1,1,2,531790,183020,-0.101451,51.530716,1,3,2,1,42014,5,1899-12-30 07:22:00,3,E09000019,3,501,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501EO40775,2,1,0,18,0,8,0,0,0,0,3,1,6,1,45,7,-1,-1,-1,-1,1,-1,1,2,531790,183020,-0.101451,51.530716,1,3,2,1,42014,5,1899-12-30 07:22:00,3,E09000019,3,501,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002707,1,1,1,45,7,3,0,0,0,0,0,1,1,3
